MA_ID;caseID;system;Phylum;resp.categ;resp.scale;resp.subset;res.unit;log10cellsize;newresp;resptype
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.178130511;-1.851851852;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.059193122;-1.837962963;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;1.971891534;-1.837962963;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;1.980305702;-1.777777778;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;1.909171076;-1.740740741;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.028255438;-1.736111111;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.115189594;-1.782407407;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.130695179;-1.828703704;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.218180482;-1.805555556;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.250367431;-1.75;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.313712522;-1.768518518;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.361147854;-1.791666667;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.376800412;-1.819444444;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.465057319;-1.699074074;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;1.819370958;-2.055555556;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;1.978284832;-2.032407407;log
MS003;MS003_3;F;Chlorophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.048647854;-2.166666667;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.962742504;-1.990740741;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.027079659;-2.884259259;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.99132863;-2.388888889;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.054967666;-2.370370371;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.984347443;-2.268518519;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.98478836;-2.212962963;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.071538801;-2.282407407;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.095825985;-2.222222222;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.151161082;-2.25;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.150389477;-2.347222222;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.237654321;-2.351851852;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.285787772;-2.287037037;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.301293357;-2.333333333;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.333259847;-2.305555555;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.104497355;-2.12962963;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.120664315;-2.092592592;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.167989418;-2.12962963;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.247134039;-2.157407407;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.263447972;-2.101851852;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.2164903;-2.018518519;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.366732804;-2.087962963;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.32627866;-2.185185185;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.365520282;-2.240740741;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.454512052;-2.027777778;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.539902998;-2.268518519;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.45936214;-2.416666666;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.530092593;-2.50462963;log
MS003;MS003_3;F;Cryptophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.72350823;-2.134259259;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.122294792;-2.722727273;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.072338923;-2.2;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;-0.001306267;-2.027272727;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.031032657;-1.972727273;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.108596646;-1.977272727;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.15435128;-2.013636364;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.257122683;-1.936363636;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.343512798;-1.895454546;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.414051191;-1.868181818;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.486601942;-1.754545455;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.355410415;-1.718181818;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.253909974;-1.740909091;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.267537511;-1.822727273;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.17945278;-1.936363636;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.133698146;-1.9;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;-0.082930274;-1.863636364;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;-0.036540159;-1.872727273;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.079223301;-1.904545455;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.135286849;-1.831818182;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.157846425;-1.863636364;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.137405119;-1.740909091;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.144218888;-1.781818182;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.081765225;-1.795454546;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.044095322;-1.745454546;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;-0.011226832;-1.786363636;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;-0.01239188;-1.836363636;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;-0.125825243;-1.704545455;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.053133275;-1.690909091;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.123142101;-1.686363636;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.185595763;-1.672727273;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.078658429;-1.595454545;log
MS003;MS003_4;F;Cyanobacteria;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;0.151421006;-1.472727273;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.823512798;-2.045454546;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.786796116;-1.954545454;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.764872021;-1.895454546;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.758481906;-1.836363636;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.720494263;-1.8;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.805931156;-1.8;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.853274493;-1.768181818;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.885189762;-1.731818182;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.901888791;-1.681818182;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.962965578;-1.727272727;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.942206532;-1.618181818;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.004342454;-1.618181818;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.915092674;-1.781818182;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.99255075;-1.790909091;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.983936452;-1.827272727;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.944571933;-1.85;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.927978817;-1.895454546;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;1.99043248;-1.881818182;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.005225066;-1.913636363;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.05874669;-1.95;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.15749338;-2.045454546;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.037669903;-1.854545455;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.076187114;-1.868181818;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.085542807;-1.8;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.093839365;-1.777272727;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.031809356;-1.772727273;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.079576346;-1.722727273;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.064466019;-1.704545455;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.127025596;-1.686363636;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.174051192;-1.668181818;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.227890556;-1.690909091;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.227043248;-1.727272727;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.22651368;-1.75;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.280988526;-1.745454546;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.217899382;-1.786363636;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.225030891;-1.813636364;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.342065313;-1.790909091;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.380476611;-1.809090909;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.348137688;-1.863636364;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.193221536;-1.845454545;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.232056487;-1.845454545;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.38407767;-1.654545454;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.476222418;-1.7;log
MS003;MS003_4;F;Chlorophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.485472197;-1.636363636;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.008896734;-3.172727273;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.132709621;-2.859090909;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.041200353;-2.786363636;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.967978817;-2.595454545;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.960741394;-2.572727273;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.006496028;-2.609090909;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.14619594;-2.613636363;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.09341571;-2.545454545;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.094792586;-2.486363636;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.07255075;-2.440909091;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.524907326;-3.027272727;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.275904678;-2.713636364;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.347184466;-2.654545454;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.528790821;-2.527272727;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.248331862;-2.563636364;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.318658429;-2.545454545;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.226301853;-2.509090909;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.281306267;-2.481818182;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.243848191;-2.422727273;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.166919682;-2.390909091;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.237140335;-2.377272727;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.267678729;-2.4;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.376734334;-2.386363637;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.461429832;-2.418181818;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.448014122;-2.327272727;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.997634599;-2.322727273;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.223936452;-2.277272727;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.256593116;-2.209090909;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.257440424;-2.172727273;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.342771404;-2.177272727;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.031985878;-2.181818182;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.11827008;-2.145454545;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.227855252;-2.109090909;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.266690203;-2.109090909;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;2.969602824;-1.859090909;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.131650485;-1.904545455;log
MS003;MS003_4;F;Cryptophyta;resource uptake;specific;N-spec N uptake;LN_pgN_per_pgN_per_hr;3.715481024;-2.181818182;log
MS003;MS003_5;F;Cyanobacteria;element content;absolute;C content;LN_pg_per_cell;0.113075099;0.288;log
MS003;MS003_5;F;Chlorophyta;element content;absolute;C content;LN_pg_per_cell;2.075193676;1.496;log
MS003;MS003_5;F;Cryptophyta;element content;absolute;C content;LN_pg_per_cell;3.271019763;2.768;log
MS003;MS003_5;F;Cyanobacteria;element content;absolute;N content;LN_pg_per_cell;0.109090909;-0.216;log
MS003;MS003_5;F;Chlorophyta;element content;absolute;N content;LN_pg_per_cell;2.070577075;0.912;log
MS003;MS003_5;F;Cryptophyta;element content;absolute;N content;LN_pg_per_cell;3.266529644;2.2;log
MS006;MS006_1;M;Cyanobacteria;C fixation;absolute;C fixation rate;LN_pgC_per_hr;-0.927229183;-3.219309896;log
MS006;MS006_1;M;Cyanobacteria;C fixation;absolute;C fixation rate;LN_pgC_per_hr;-0.844078537;-3.638274153;log
MS006;MS006_1;M;Cyanobacteria;C fixation;absolute;C fixation rate;LN_pgC_per_hr;-0.859349581;-3.847364238;log
MS006;MS006_1;M;Cyanobacteria;C fixation;absolute;C fixation rate;LN_pgC_per_hr;-0.441542786;-2.884728423;log
MS006;MS006_1;M;Cyanobacteria;C fixation;absolute;C fixation rate;LN_pgC_per_hr;-0.410851349;-2.498733191;log
MS006;MS006_1;M;Cyanobacteria;C fixation;absolute;C fixation rate;LN_pgC_per_hr;-0.314893935;-2.177555886;log
MS006;MS006_1;M;Chlorophyta;C fixation;absolute;C fixation rate;LN_pgC_per_hr;-2.007216808;-4.981976647;log
MS006;MS006_1;M;Chlorophyta;C fixation;absolute;C fixation rate;LN_pgC_per_hr;-2.007216808;-4.981976647;log
MS006;MS006_1;M;Chlorophyta;C fixation;absolute;C fixation rate;LN_pgC_per_hr;-2.007216808;-4.981976647;log
MS006;MS006_1;M;Chlorophyta;C fixation;absolute;C fixation rate;LN_pgC_per_hr;0.433573894;-2.472372906;log
MS006;MS006_1;M;Chlorophyta;C fixation;absolute;C fixation rate;LN_pgC_per_hr;0.364872866;-1.667301404;log
MS006;MS006_1;M;Chlorophyta;C fixation;absolute;C fixation rate;LN_pgC_per_hr;0.512318713;-1.941881491;log
